city,timestamp,temperature,season
London,2013-05-13,7.020246913116046,spring
London,2013-05-14,19.413149526262032,spring
London,2013-05-15,10.278629826989919,spring
London,2013-05-16,14.45503680718998,spring
London,2013-05-17,8.155997285457635,spring
London,2013-05-18,13.218848946904318,spring
London,2013-05-19,16.680193528095046,spring
London,2013-05-20,16.014140138338142,spring
London,2013-05-21,18.984101837577025,spring
London,2013-05-22,6.070682837436829,spring
London,2013-05-23,5.264408845246987,spring
London,2013-05-24,16.25907160299715,spring
London,2013-05-25,15.722005849430534,spring
London,2013-05-26,12.71242101778118,spring
London,2013-05-27,15.408169378924276,spring
London,2013-05-28,5.7422053373701285,spring
London,2013-05-29,10.48130222732654,spring
London,2013-05-30,-0.3126461055401495,spring
London,2013-05-31,12.419731873775378,spring
London,2013-06-01,13.481985003469745,summer
London,2013-06-02,14.930076636223724,summer
London,2013-06-03,11.848607744773824,summer
London,2013-06-04,18.22477900023526,summer
London,2013-06-05,24.280154074041732,summer
London,2013-06-06,19.567634755902645,summer
London,2013-06-07,13.54181301615889,summer
London,2013-06-08,13.149189216367212,summer
London,2013-06-09,14.069691451481178,summer
London,2013-06-10,18.569851993393037,summer
London,2013-06-11,22.23130917864873,summer
London,2013-06-12,13.187563843995044,summer
London,2013-06-13,24.335795383731078,summer
London,2013-06-14,18.580575360853775,summer
London,2013-06-15,18.77510656459907,summer
London,2013-06-16,19.013151420225014,summer
London,2013-06-17,10.419470073346744,summer
London,2013-06-18,20.4810962954,summer
London,2013-06-19,14.030502036794214,summer
London,2013-06-20,19.031456407462443,summer
London,2013-06-21,9.434577453430187,summer
London,2013-06-22,22.193699419052322,summer
London,2013-06-23,24.589244769574893,summer
London,2013-06-24,17.16900310218958,summer
London,2013-06-25,20.27830452553148,summer
London,2013-06-26,20.21935764504724,summer
London,2013-06-27,14.451221278672413,summer
London,2013-06-28,13.034318613624293,summer
London,2013-06-29,19.40559742612969,summer
London,2013-06-30,22.276491365973655,summer
London,2013-07-01,17.80647259194813,summer
London,2013-07-02,13.940057025481398,summer
London,2013-07-03,34.276961658347155,summer
London,2013-07-04,17.61665450526354,summer
London,2013-07-05,23.63891912124693,summer
London,2013-07-06,12.954562724405283,summer
London,2013-07-07,23.53759618921024,summer
London,2013-07-08,7.382189152966232,summer
London,2013-07-09,16.48889019813815,summer
London,2013-07-10,12.713813751172962,summer
London,2013-07-11,21.779267053365018,summer
London,2013-07-12,27.538965827271053,summer
London,2013-07-13,21.165680461238438,summer
London,2013-07-14,20.827815985407803,summer
London,2013-07-15,18.110730319484283,summer
London,2013-07-16,16.639169062659192,summer
London,2013-07-17,25.728059049953362,summer
London,2013-07-18,14.196900268236783,summer
London,2013-07-19,16.699839131922374,summer
London,2013-07-20,16.456549229354767,summer
London,2013-07-21,20.642800473374688,summer
London,2013-07-22,24.154372203692724,summer
London,2013-07-23,10.219522351205951,summer
London,2013-07-24,27.019632884451507,summer
London,2013-07-25,20.51261580799025,summer
London,2013-07-26,16.584733067293282,summer
London,2013-07-27,15.554434904731242,summer
London,2013-07-28,10.914253133273439,summer
London,2013-07-29,14.19524165027163,summer
London,2013-07-30,13.264854149330679,summer
London,2013-07-31,16.693302590817964,summer
London,2013-08-01,18.993856014691595,summer
London,2013-08-02,10.562643881318406,summer
London,2013-08-03,17.767547215887234,summer
London,2013-08-04,23.8264261907139,summer
London,2013-08-05,10.805083366595955,summer
London,2013-08-06,18.53516455490686,summer
London,2013-08-07,26.08607481812817,summer
London,2013-08-08,27.60072467761243,summer
London,2013-08-09,20.139425790627158,summer
London,2013-08-10,14.71861167645803,summer
London,2013-08-11,7.014799410547003,summer
London,2013-08-12,21.59401927495828,summer
London,2013-08-13,21.7188361836141,summer
London,2013-08-14,20.848619156260693,summer
London,2013-08-15,14.42882673322733,summer
London,2013-08-16,23.712135359604616,summer
London,2013-08-17,22.506238171969017,summer
London,2013-08-18,20.25696782737718,summer
London,2013-08-19,19.34067359417221,summer
London,2013-08-20,19.69966638828854,summer
London,2013-08-21,15.941396777194933,summer
London,2013-08-22,21.97971504188814,summer
London,2013-08-23,21.306550313385728,summer
London,2013-08-24,17.05094504158386,summer
London,2013-08-25,10.702888584862997,summer
London,2013-08-26,14.140825646550303,summer
London,2013-08-27,13.095074208850825,summer
London,2013-08-28,9.426337851509635,summer
London,2013-08-29,18.272835896029598,summer
London,2013-08-30,14.273479760962525,summer
London,2013-08-31,19.883237181982206,summer
London,2013-09-01,16.160696957709703,autumn
London,2013-09-02,9.889416911915866,autumn
London,2013-09-03,16.02877063720499,autumn
London,2013-09-04,9.135904692405381,autumn
London,2013-09-05,18.47658598900476,autumn
London,2013-09-06,23.12515481241806,autumn
London,2013-09-07,8.043753474444543,autumn
London,2013-09-08,17.201968414267053,autumn
London,2013-09-09,8.364758313877767,autumn
London,2013-09-10,11.157972058255003,autumn
London,2013-09-11,18.893198608387657,autumn
London,2013-09-12,15.172623476657957,autumn
London,2013-09-13,3.408370310931364,autumn
London,2013-09-14,5.066817471469402,autumn
London,2013-09-15,18.767635865912304,autumn
London,2013-09-16,20.48791573437427,autumn
London,2013-09-17,13.348845871243967,autumn
London,2013-09-18,15.014877934562993,autumn
London,2013-09-19,12.259732149474994,autumn
London,2013-09-20,13.591308538945446,autumn
London,2013-09-21,9.644906987408671,autumn
London,2013-09-22,13.043267857305546,autumn
London,2013-09-23,13.979180753590478,autumn
London,2013-09-24,20.574999133204404,autumn
London,2013-09-25,12.558238169208131,autumn
London,2013-09-26,16.097174894268143,autumn
London,2013-09-27,12.2124458440068,autumn
London,2013-09-28,6.3707104311855085,autumn
London,2013-09-29,18.199892487844398,autumn
London,2013-09-30,6.473700206260273,autumn
London,2013-10-01,16.33980549271739,autumn
London,2013-10-02,17.773684768125868,autumn
London,2013-10-03,18.2511111637808,autumn
London,2013-10-04,6.4142387246093815,autumn
London,2013-10-05,10.393316492263944,autumn
London,2013-10-06,3.832098933738745,autumn
London,2013-10-07,5.390449601771721,autumn
London,2013-10-08,5.404557051504252,autumn
London,2013-10-09,3.218107149133718,autumn
London,2013-10-10,24.141320317627596,autumn
London,2013-10-11,10.62799260729151,autumn
London,2013-10-12,11.552280635737285,autumn
London,2013-10-13,11.599605517928433,autumn
London,2013-10-14,7.163768136807047,autumn
London,2013-10-15,14.84149423187045,autumn
London,2013-10-16,13.872022971008041,autumn
London,2013-10-17,8.387602571681358,autumn
London,2013-10-18,12.887965036584708,autumn
London,2013-10-19,16.92661057102976,autumn
London,2013-10-20,20.570992038081055,autumn
London,2013-10-21,12.146665625401397,autumn
London,2013-10-22,19.48450959705127,autumn
London,2013-10-23,13.62429514786675,autumn
London,2013-10-24,13.360867477706757,autumn
London,2013-10-25,15.218391421164654,autumn
London,2013-10-26,14.259831206038157,autumn
London,2013-10-27,16.515811292410945,autumn
London,2013-10-28,19.08328516013146,autumn
London,2013-10-29,11.605949039565191,autumn
London,2013-10-30,15.003788877392262,autumn
London,2013-10-31,3.7402135411392408,autumn
London,2013-11-01,11.655245914177437,autumn
London,2013-11-02,20.983563044390117,autumn
London,2013-11-03,11.771187037418239,autumn
London,2013-11-04,9.784080793159383,autumn
London,2013-11-05,11.705209655531158,autumn
London,2013-11-06,14.008188815087362,autumn
London,2013-11-07,19.483467504330584,autumn
London,2013-11-08,10.044607118886884,autumn
London,2013-11-09,9.969304586531898,autumn
London,2013-11-10,16.06956271526726,autumn
London,2013-11-11,22.502860815495108,autumn
London,2013-11-12,7.878622984458754,autumn
London,2013-11-13,15.338897572030655,autumn
London,2013-11-14,12.157715148933757,autumn
London,2013-11-15,15.778807900533366,autumn
London,2013-11-16,20.504707391535803,autumn
London,2013-11-17,8.517207960439091,autumn
London,2013-11-18,9.933818367754254,autumn
London,2013-11-19,5.224306904165882,autumn
London,2013-11-20,17.843729670092067,autumn
London,2013-11-21,9.554583955108521,autumn
London,2013-11-22,11.92011686005985,autumn
London,2013-11-23,13.667267120116708,autumn
London,2013-11-24,10.036806579606095,autumn
London,2013-11-25,6.046391482414892,autumn
London,2013-11-26,3.9296249076080505,autumn
London,2013-11-27,21.37764092365832,autumn
London,2013-11-28,12.563772496078153,autumn
London,2013-11-29,14.527105652576026,autumn
London,2013-11-30,13.919483887319872,autumn
London,2013-12-01,-0.8010700516902591,winter
London,2013-12-02,8.093533636771452,winter
London,2013-12-03,3.215586498003608,winter
London,2013-12-04,5.651571190862574,winter
London,2013-12-05,8.94506608892647,winter
London,2013-12-06,7.720827620377165,winter
London,2013-12-07,1.2628632056878075,winter
London,2013-12-08,10.862279700200133,winter
London,2013-12-09,10.729362503143422,winter
London,2013-12-10,0.8997013742053439,winter
London,2013-12-11,6.5942630144123076,winter
London,2013-12-12,4.70026159194016,winter
London,2013-12-13,16.312083349744814,winter
London,2013-12-14,7.668753753076972,winter
London,2013-12-15,9.864608769519444,winter
London,2013-12-16,-5.497420156108779,winter
London,2013-12-17,10.736392298982004,winter
London,2013-12-18,6.087867423264018,winter
London,2013-12-19,2.734777605929376,winter
London,2013-12-20,9.93388015939746,winter
London,2013-12-21,9.996632551249375,winter
London,2013-12-22,8.078367933076215,winter
London,2013-12-23,9.382729325857705,winter
London,2013-12-24,10.40420935310326,winter
London,2013-12-25,5.741233705322663,winter
London,2013-12-26,10.294727870711181,winter
London,2013-12-27,2.4119693955433523,winter
London,2013-12-28,15.523403689402837,winter
London,2013-12-29,10.26444303551753,winter
London,2013-12-30,-2.0274762855257498,winter
London,2013-12-31,-4.23937813527532,winter
London,2014-01-01,2.806218650487733,winter
London,2014-01-02,6.973525240184308,winter
London,2014-01-03,6.121507004613357,winter
London,2014-01-04,2.017153332566667,winter
London,2014-01-05,14.104997969580932,winter
London,2014-01-06,6.112444811155369,winter
London,2014-01-07,9.531741586868467,winter
London,2014-01-08,7.166608543663434,winter
London,2014-01-09,-0.8462080275475636,winter
London,2014-01-10,4.369613407761495,winter
London,2014-01-11,2.8461689642662504,winter
London,2014-01-12,3.7097169162785666,winter
London,2014-01-13,4.787224537554372,winter
London,2014-01-14,2.5094872355091398,winter
London,2014-01-15,1.7156194970567533,winter
London,2014-01-16,0.13656522592824405,winter
London,2014-01-17,1.4566625049976245,winter
London,2014-01-18,9.53365148448221,winter
London,2014-01-19,8.07125002983232,winter
London,2014-01-20,4.684582783610061,winter
London,2014-01-21,4.674585813004007,winter
London,2014-01-22,10.624995713161148,winter
London,2014-01-23,3.3650664543409468,winter
London,2014-01-24,6.203164691010593,winter
London,2014-01-25,-3.229547989005842,winter
London,2014-01-26,0.7110816790292152,winter
London,2014-01-27,5.942888901261774,winter
London,2014-01-28,11.572119585996713,winter
London,2014-01-29,2.8857102219225745,winter
London,2014-01-30,4.353017412738939,winter
London,2014-01-31,2.963617071242372,winter
London,2014-02-01,0.07038384477354553,winter
London,2014-02-02,-4.3298078800899535,winter
London,2014-02-03,5.780825923897113,winter
London,2014-02-04,2.909544313423252,winter
London,2014-02-05,10.201130052960144,winter
London,2014-02-06,6.323454840264709,winter
London,2014-02-07,5.716749363668614,winter
London,2014-02-08,-0.19273512271517523,winter
London,2014-02-09,1.961267606381888,winter
London,2014-02-10,-9.556408468716723,winter
London,2014-02-11,13.12130754404228,winter
London,2014-02-12,0.832284552706356,winter
London,2014-02-13,9.747462332570684,winter
London,2014-02-14,0.15831596266907666,winter
London,2014-02-15,1.4415011918140825,winter
London,2014-02-16,3.8521076770011233,winter
London,2014-02-17,0.274097883068401,winter
London,2014-02-18,-0.044959651178817506,winter
London,2014-02-19,0.3979067573319933,winter
London,2014-02-20,9.216789400106101,winter
London,2014-02-21,6.591790834167936,winter
London,2014-02-22,3.8518498314771845,winter
London,2014-02-23,-8.508680473649235,winter
London,2014-02-24,18.869286255268474,winter
London,2014-02-25,3.5121609258962883,winter
London,2014-02-26,6.748707822984441,winter
London,2014-02-27,1.0288156530656218,winter
London,2014-02-28,15.120051388441079,winter
London,2014-03-01,16.459975304958412,spring
London,2014-03-02,27.94589497945772,spring
London,2014-03-03,11.393613994662962,spring
London,2014-03-04,12.323626155519495,spring
London,2014-03-05,21.321927250223535,spring
London,2014-03-06,13.680902287410905,spring
London,2014-03-07,15.029572948308338,spring
London,2014-03-08,4.182704987187482,spring
London,2014-03-09,3.2396740273584212,spring
London,2014-03-10,13.000677126603176,spring
London,2014-03-11,18.686106307530057,spring
London,2014-03-12,8.436418602887823,spring
London,2014-03-13,13.075683166594821,spring
London,2014-03-14,11.634963296023495,spring
London,2014-03-15,16.68712535426055,spring
London,2014-03-16,7.879218080499475,spring
London,2014-03-17,12.92975887120881,spring
London,2014-03-18,17.734761914540613,spring
London,2014-03-19,12.757104113673357,spring
London,2014-03-20,15.356810057594728,spring
London,2014-03-21,16.086051139967964,spring
London,2014-03-22,7.50941984381077,spring
London,2014-03-23,15.824049088435732,spring
London,2014-03-24,14.479209283850274,spring
London,2014-03-25,6.827618968729237,spring
London,2014-03-26,16.181216371097005,spring
London,2014-03-27,19.541078468979567,spring
London,2014-03-28,13.543117396546053,spring
London,2014-03-29,9.376709733594215,spring
London,2014-03-30,10.145203639475367,spring
London,2014-03-31,15.653757405716359,spring
London,2014-04-01,13.465474779528916,spring
London,2014-04-02,7.226507949877862,spring
London,2014-04-03,3.6394350533542132,spring
London,2014-04-04,-0.6507668349874116,spring
London,2014-04-05,8.140064158462206,spring
London,2014-04-06,11.674245395787409,spring
London,2014-04-07,12.707969584892911,spring
London,2014-04-08,12.161787699444446,spring
London,2014-04-09,7.908187075298354,spring
London,2014-04-10,13.521950005833864,spring
London,2014-04-11,0.04059838772099944,spring
London,2014-04-12,6.118762236839057,spring
London,2014-04-13,15.110738175262163,spring
London,2014-04-14,7.679395919034577,spring
London,2014-04-15,10.822980016939031,spring
London,2014-04-16,17.27101158431734,spring
London,2014-04-17,13.921160280842795,spring
London,2014-04-18,9.767483363628143,spring
London,2014-04-19,15.182549339848435,spring
London,2014-04-20,14.890496201944313,spring
London,2014-04-21,16.704263225537694,spring
London,2014-04-22,7.782765928613605,spring
London,2014-04-23,10.293424779331458,spring
London,2014-04-24,14.08344162650793,spring
London,2014-04-25,11.767444078480116,spring
London,2014-04-26,15.79897655696982,spring
London,2014-04-27,14.598187703969513,spring
London,2014-04-28,14.40210476223705,spring
London,2014-04-29,10.16065880574373,spring
London,2014-04-30,15.86386162489841,spring
London,2014-05-01,14.135694654824341,spring
London,2014-05-02,15.718023983131111,spring
London,2014-05-03,16.055538614348468,spring
London,2014-05-04,11.353581282886926,spring
London,2014-05-05,16.193124040942724,spring
London,2014-05-06,4.603176719663979,spring
London,2014-05-07,8.82834831744281,spring
London,2014-05-08,12.095555056746758,spring
London,2014-05-09,17.341330691544762,spring
London,2014-05-10,9.420833133877782,spring
London,2014-05-11,16.390901291960972,spring
London,2014-05-12,4.456688493815446,spring
London,2014-05-13,8.55561837016742,spring
London,2014-05-14,5.304183859104942,spring
London,2014-05-15,1.7364004226887988,spring
London,2014-05-16,8.386082461066895,spring
London,2014-05-17,15.142780588521585,spring
London,2014-05-18,10.445382715515793,spring
London,2014-05-19,10.055029373645597,spring
London,2014-05-20,9.976857246293406,spring
London,2014-05-21,9.342472079569506,spring
London,2014-05-22,7.337352424700954,spring
London,2014-05-23,9.36041694544391,spring
London,2014-05-24,8.094178503445123,spring
London,2014-05-25,6.161964281857942,spring
London,2014-05-26,2.8888067789001806,spring
London,2014-05-27,13.806212094845977,spring
London,2014-05-28,2.3285991187801836,spring
London,2014-05-29,4.730322337557609,spring
London,2014-05-30,15.477089910876927,spring
London,2014-05-31,15.194978882292805,spring
London,2014-06-01,13.426061713260035,summer
London,2014-06-02,18.904820159573497,summer
London,2014-06-03,13.93169423572827,summer
London,2014-06-04,16.842518706598216,summer
London,2014-06-05,15.133464743146295,summer
London,2014-06-06,16.60263387817192,summer
London,2014-06-07,13.611980839427064,summer
London,2014-06-08,21.276540647270778,summer
London,2014-06-09,17.593741734477042,summer
London,2014-06-10,13.04593068701595,summer
London,2014-06-11,25.931647441544413,summer
London,2014-06-12,26.986078495414283,summer
London,2014-06-13,11.295134633474735,summer
London,2014-06-14,28.260655016323366,summer
London,2014-06-15,16.785350173479355,summer
London,2014-06-16,15.724500885687311,summer
London,2014-06-17,12.496555428929232,summer
London,2014-06-18,14.578215421123986,summer
London,2014-06-19,14.501552342523876,summer
London,2014-06-20,22.91357792455959,summer
London,2014-06-21,9.793121587247192,summer
London,2014-06-22,26.05558594379008,summer
London,2014-06-23,9.980403012625093,summer
London,2014-06-24,16.648525921837138,summer
London,2014-06-25,21.34710868129389,summer
London,2014-06-26,23.432991277634475,summer
London,2014-06-27,8.291750559627483,summer
London,2014-06-28,14.377907466958842,summer
London,2014-06-29,14.493090388084118,summer
London,2014-06-30,25.574566312940153,summer
London,2014-07-01,25.74052578117886,summer
London,2014-07-02,10.96835667833485,summer
London,2014-07-03,12.430692366097242,summer
London,2014-07-04,16.946562323315533,summer
London,2014-07-05,22.72126193555015,summer
London,2014-07-06,12.343656166613968,summer
London,2014-07-07,20.2875715140379,summer
London,2014-07-08,20.54680939159115,summer
London,2014-07-09,20.48602159989224,summer
London,2014-07-10,10.243367594088065,summer
London,2014-07-11,14.136700617083656,summer
London,2014-07-12,17.43487547946511,summer
London,2014-07-13,14.847219017618327,summer
London,2014-07-14,18.981641960662593,summer
London,2014-07-15,12.454891475369067,summer
London,2014-07-16,13.40241321578586,summer
London,2014-07-17,25.516344264110963,summer
London,2014-07-18,21.17834958979824,summer
London,2014-07-19,16.1621464709036,summer
London,2014-07-20,7.781433219167455,summer
London,2014-07-21,12.399318266377964,summer
London,2014-07-22,14.296652922442311,summer
London,2014-07-23,16.818461991674063,summer
London,2014-07-24,25.15664524626096,summer
London,2014-07-25,15.469097968819927,summer
London,2014-07-26,13.23134533879911,summer
London,2014-07-27,18.055024142526353,summer
London,2014-07-28,15.296918307726717,summer
London,2014-07-29,12.523979113810071,summer
London,2014-07-30,13.237504451877793,summer
London,2014-07-31,17.37648473407002,summer
London,2014-08-01,20.431470659286003,summer
London,2014-08-02,14.225510604151511,summer
London,2014-08-03,17.06216796915555,summer
London,2014-08-04,12.369115141757302,summer
London,2014-08-05,21.643352285782985,summer
London,2014-08-06,17.018875209017036,summer
London,2014-08-07,10.409220461350944,summer
London,2014-08-08,18.12033704964254,summer
London,2014-08-09,5.303361815303971,summer
London,2014-08-10,16.528008914410115,summer
London,2014-08-11,9.964699556435384,summer
London,2014-08-12,14.399296291374034,summer
London,2014-08-13,21.982326792533584,summer
London,2014-08-14,15.353011508257662,summer
London,2014-08-15,12.141818546316998,summer
London,2014-08-16,7.896961536215616,summer
London,2014-08-17,14.619928563974158,summer
London,2014-08-18,13.04245495135601,summer
London,2014-08-19,17.551594166936045,summer
London,2014-08-20,21.348166186930072,summer
London,2014-08-21,21.597831971169807,summer
London,2014-08-22,20.196128704908574,summer
London,2014-08-23,5.872204337579703,summer
London,2014-08-24,22.821132915271342,summer
London,2014-08-25,25.195661382140553,summer
London,2014-08-26,23.334570587014536,summer
London,2014-08-27,16.66817473339377,summer
London,2014-08-28,16.7937708351273,summer
London,2014-08-29,13.739368040422994,summer
London,2014-08-30,13.90793073706751,summer
London,2014-08-31,27.800123384669757,summer
London,2014-09-01,14.16827236089721,autumn
London,2014-09-02,19.386066208526792,autumn
London,2014-09-03,12.256988832881861,autumn
London,2014-09-04,-3.0349515696275793,autumn
London,2014-09-05,12.131068047338616,autumn
London,2014-09-06,-1.8197132142059176,autumn
London,2014-09-07,5.314964899064402,autumn
London,2014-09-08,16.445223241547787,autumn
London,2014-09-09,8.521481007834037,autumn
London,2014-09-10,13.953082860441079,autumn
London,2014-09-11,8.670579760342594,autumn
London,2014-09-12,10.460589147850373,autumn
London,2014-09-13,12.633188408380873,autumn
London,2014-09-14,8.229964782288798,autumn
London,2014-09-15,8.220408679386049,autumn
London,2014-09-16,15.955672115777237,autumn
London,2014-09-17,9.524507825135341,autumn
London,2014-09-18,3.3405520179960217,autumn
London,2014-09-19,3.060600842191003,autumn
London,2014-09-20,22.946479398482907,autumn
London,2014-09-21,16.594236440973916,autumn
London,2014-09-22,12.41969509299145,autumn
London,2014-09-23,11.002771148644987,autumn
London,2014-09-24,16.777263735822746,autumn
London,2014-09-25,3.5131374390966768,autumn
London,2014-09-26,14.741049243592986,autumn
London,2014-09-27,15.728899619352232,autumn
London,2014-09-28,14.201661344365581,autumn
London,2014-09-29,14.255280035111323,autumn
London,2014-09-30,-2.4978820674367204,autumn
London,2014-10-01,20.877400350274016,autumn
London,2014-10-02,12.72923504590021,autumn
London,2014-10-03,14.408398116864287,autumn
London,2014-10-04,12.459735913068965,autumn
London,2014-10-05,11.296924187770898,autumn
London,2014-10-06,6.334707279728354,autumn
London,2014-10-07,4.8754746759792225,autumn
London,2014-10-08,15.348328755369074,autumn
London,2014-10-09,7.797293946051111,autumn
London,2014-10-10,17.67749969973253,autumn
London,2014-10-11,13.376558362594194,autumn
London,2014-10-12,13.89746620769047,autumn
London,2014-10-13,11.487060239697037,autumn
London,2014-10-14,9.418451140500949,autumn
London,2014-10-15,8.220362569589236,autumn
London,2014-10-16,12.36495760578188,autumn
London,2014-10-17,7.2617183377601755,autumn
London,2014-10-18,6.40106936588352,autumn
London,2014-10-19,-0.0012288896578889208,autumn
London,2014-10-20,4.671487270169468,autumn
London,2014-10-21,18.373078025055303,autumn
London,2014-10-22,19.40250037674805,autumn
London,2014-10-23,16.341436318854043,autumn
London,2014-10-24,12.676287977945902,autumn
London,2014-10-25,15.657788087879661,autumn
London,2014-10-26,13.629604817631535,autumn
London,2014-10-27,7.458861156143737,autumn
London,2014-10-28,20.708745663346836,autumn
London,2014-10-29,15.688159069705303,autumn
London,2014-10-30,18.582758383298845,autumn
London,2014-10-31,18.069618797366694,autumn
London,2014-11-01,13.210438584659904,autumn
London,2014-11-02,10.52108449941663,autumn
London,2014-11-03,7.740080118496734,autumn
London,2014-11-04,11.276136034908568,autumn
London,2014-11-05,1.0240237319233074,autumn
London,2014-11-06,13.258413574089559,autumn
London,2014-11-07,4.925405095531471,autumn
London,2014-11-08,11.80127413900645,autumn
London,2014-11-09,10.862227361537085,autumn
London,2014-11-10,7.844674576290832,autumn
London,2014-11-11,8.580772866884107,autumn
London,2014-11-12,18.279703112632752,autumn
London,2014-11-13,10.29257657254745,autumn
London,2014-11-14,13.216256160139901,autumn
London,2014-11-15,7.026167099392983,autumn
London,2014-11-16,10.034769775266042,autumn
London,2014-11-17,7.810289594177412,autumn
London,2014-11-18,4.223170649776366,autumn
London,2014-11-19,12.66806574885291,autumn
London,2014-11-20,18.313801737483363,autumn
London,2014-11-21,6.641724763427906,autumn
London,2014-11-22,15.008661139722632,autumn
London,2014-11-23,10.426110863801021,autumn
London,2014-11-24,10.816920139406655,autumn
London,2014-11-25,15.125459155271006,autumn
London,2014-11-26,13.206671941433518,autumn
London,2014-11-27,14.781127930917265,autumn
London,2014-11-28,7.649100379092704,autumn
London,2014-11-29,12.50525660496487,autumn
London,2014-11-30,6.593379831584441,autumn
London,2014-12-01,7.569231498226676,winter
London,2014-12-02,5.151278858218815,winter
London,2014-12-03,4.45722781534961,winter
London,2014-12-04,9.14100080009593,winter
London,2014-12-05,9.782952181117212,winter
London,2014-12-06,11.461821252761832,winter
London,2014-12-07,12.9050538406064,winter
London,2014-12-08,2.347200382358011,winter
London,2014-12-09,11.67883442446792,winter
London,2014-12-10,4.815168296500759,winter
London,2014-12-11,-3.2401809886240915,winter
London,2014-12-12,12.664253748560727,winter
London,2014-12-13,7.183420166270026,winter
London,2014-12-14,-5.672369552201328,winter
London,2014-12-15,7.65780988201899,winter
London,2014-12-16,8.115211185438989,winter
London,2014-12-17,2.755269008583518,winter
London,2014-12-18,10.937226478223032,winter
London,2014-12-19,1.2710492393505357,winter
London,2014-12-20,7.052304958131978,winter
London,2014-12-21,-0.005541511426879753,winter
London,2014-12-22,8.232214528155172,winter
London,2014-12-23,9.401320191100387,winter
London,2014-12-24,13.117280027624199,winter
London,2014-12-25,3.5918124747608142,winter
London,2014-12-26,7.007403580524126,winter
London,2014-12-27,6.942731099203314,winter
London,2014-12-28,13.298662591147624,winter
London,2014-12-29,3.5829362489225294,winter
London,2014-12-30,5.414777868401167,winter
London,2014-12-31,18.679255099481907,winter
London,2015-01-01,2.3982882314733955,winter
London,2015-01-02,6.926056756885134,winter
London,2015-01-03,10.676038830265805,winter
London,2015-01-04,1.2878306774479453,winter
London,2015-01-05,6.432167252318715,winter
London,2015-01-06,2.19356166344254,winter
London,2015-01-07,-1.2067666607436611,winter
London,2015-01-08,9.371675527435091,winter
London,2015-01-09,4.273664105846807,winter
London,2015-01-10,15.885240430952937,winter
London,2015-01-11,14.595636860864234,winter
London,2015-01-12,12.469591735204112,winter
London,2015-01-13,10.692051411666352,winter
London,2015-01-14,8.624670164633859,winter
London,2015-01-15,3.160773099374172,winter
London,2015-01-16,10.814669251804304,winter
London,2015-01-17,-0.8481406119041779,winter
London,2015-01-18,7.293733981245445,winter
London,2015-01-19,5.370746258378593,winter
London,2015-01-20,3.0312293776192605,winter
London,2015-01-21,12.028631997795037,winter
London,2015-01-22,10.345280109687353,winter
London,2015-01-23,-0.17126490054859667,winter
London,2015-01-24,10.550778921700699,winter
London,2015-01-25,3.84159751690016,winter
London,2015-01-26,6.972243632123919,winter
London,2015-01-27,7.4207141435883655,winter
London,2015-01-28,8.902870538505624,winter
London,2015-01-29,8.696215983790276,winter
London,2015-01-30,19.42966167385408,winter
London,2015-01-31,0.7566410275536406,winter
London,2015-02-01,2.7935684379980366,winter
London,2015-02-02,3.122690890876176,winter
London,2015-02-03,11.217307298487123,winter
London,2015-02-04,8.001870802169092,winter
London,2015-02-05,-1.6616840922593135,winter
London,2015-02-06,0.12139856539839233,winter
London,2015-02-07,9.614147983784058,winter
London,2015-02-08,7.410640114531142,winter
London,2015-02-09,7.434831460727444,winter
London,2015-02-10,2.541066469818864,winter
London,2015-02-11,7.40546271498776,winter
London,2015-02-12,3.7835989860044976,winter
London,2015-02-13,-4.950728558560966,winter
London,2015-02-14,4.592599571802146,winter
London,2015-02-15,1.4464198213802089,winter
London,2015-02-16,9.0472296440269,winter
London,2015-02-17,7.342134130719868,winter
London,2015-02-18,11.957110357057472,winter
London,2015-02-19,-0.2404252883888669,winter
London,2015-02-20,0.8685786636795811,winter
London,2015-02-21,6.771298405603863,winter
London,2015-02-22,-6.894868464299783,winter
London,2015-02-23,5.693974107692741,winter
London,2015-02-24,4.047827432368481,winter
London,2015-02-25,1.1274675086492931,winter
London,2015-02-26,-4.5022691858289345,winter
London,2015-02-27,7.075418748823281,winter
London,2015-02-28,4.188977655703053,winter
London,2015-03-01,12.584578822114171,spring
London,2015-03-02,13.799844865344163,spring
London,2015-03-03,20.091526517647367,spring
London,2015-03-04,12.784645533793988,spring
London,2015-03-05,10.800978966536423,spring
London,2015-03-06,14.925098792299474,spring
London,2015-03-07,14.950751649970716,spring
London,2015-03-08,11.889603845348947,spring
London,2015-03-09,11.358432783672798,spring
London,2015-03-10,21.029309621352446,spring
London,2015-03-11,10.9584151081324,spring
London,2015-03-12,11.889178100617743,spring
London,2015-03-13,9.276367304803532,spring
London,2015-03-14,14.475452042088484,spring
London,2015-03-15,12.610663003431338,spring
London,2015-03-16,12.83259149824438,spring
London,2015-03-17,6.8148143611185334,spring
London,2015-03-18,8.260990686518179,spring
London,2015-03-19,12.574945950226269,spring
London,2015-03-20,11.602228410311472,spring
London,2015-03-21,18.832231972579347,spring
London,2015-03-22,11.00856179962711,spring
London,2015-03-23,10.37183241477345,spring
London,2015-03-24,16.76897673178426,spring
London,2015-03-25,12.515425425574243,spring
London,2015-03-26,10.341247645282397,spring
London,2015-03-27,22.256583488658084,spring
London,2015-03-28,15.27896868375917,spring
